loc_rowid,pl_name,hostname,sy_snum,sy_pnum,st_teff,st_rad,st_mass,st_met,st_lum,st_age,st_vsin
7898,Kepler-1071 b,Kepler-1071,1,1,5221.46,0.852627,0.89,0.1895,-0.31262,,
7899,Kepler-1071 b,Kepler-1071,1,1,5167,0.903,,,,,
7900,Kepler-1071 b,Kepler-1071,1,1,4932,0.492,0.528,-2.5,,,
7901,Kepler-1071 b,Kepler-1071,1,1,5149,0.791,0.811,-0.02,,,
7902,Kepler-1071 b,Kepler-1071,1,1,5215,0.81,0.86,0.01,,4.27,
7903,Kepler-1071 b,Kepler-1071,1,1,5221.46,0.852627,0.89,0.1895,-0.31262,,
7904,Kepler-1071 b,Kepler-1071,1,1,5167,0.882,0.869,0.15,,7.94,
7905,Kepler-1071 b,Kepler-1071,1,1,5221.46,0.852627,0.89,0.1895,-0.31262,,
7906,Kepler-1071 b,Kepler-1071,1,1,5153,0.71,0.808,,,0.9,
7907,Kepler-1071 b,Kepler-1071,1,1,4932,0.492,0.528,-2.5,,,
7908,Kepler-1071 b,Kepler-1071,1,1,4932,0.492,0.528,-2.5,,,
7909,Kepler-1072 b,Kepler-1072,1,1,6343,1.137,1.213,0.07,,,
7910,Kepler-1072 b,Kepler-1072,1,1,6004,1.32,1.116,0.09,,5.01,
7911,Kepler-1072 b,Kepler-1072,1,1,5794.96,1.5108,1.04,-0.012,0.36531,,
7912,Kepler-1072 b,Kepler-1072,1,1,6199,1.32,1.2,0.07,,2.88,
7913,Kepler-1072 b,Kepler-1072,1,1,6343,1.137,1.213,0.07,,,
7914,Kepler-1072 b,Kepler-1072,1,1,6292,1.07,1.13,,,0.66,
7915,Kepler-1072 b,Kepler-1072,1,1,5821,1.395,1.054,0.12,,,
7916,Kepler-1072 b,Kepler-1072,1,1,5794.96,1.5108,1.04,-0.012,0.36531,,
7917,Kepler-1072 b,Kepler-1072,1,1,6004,1.351,,,,,
7918,Kepler-1072 b,Kepler-1072,1,1,6343,1.137,1.213,0.07,,,
7919,Kepler-1073 b,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7920,Kepler-1073 b,Kepler-1073,1,3,5512,1.003,,,,,
7921,Kepler-1073 b,Kepler-1073,1,3,5509,1.116,0.924,0.16,,,
7922,Kepler-1073 b,Kepler-1073,1,3,5774,0.987612,1.03,,-0.01023,,
7923,Kepler-1073 b,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7924,Kepler-1073 b,Kepler-1073,1,3,5774,0.987612,1.03,,-0.01023,,
7925,Kepler-1073 b,Kepler-1073,1,3,5747,0.86,0.964,,,0.4,
7926,Kepler-1073 b,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7927,Kepler-1073 b,Kepler-1073,1,3,5792,1,1,0,,3.72,
7928,Kepler-1073 b,Kepler-1073,1,3,5774,0.987612,1.03,,-0.01023,,
7929,Kepler-1073 c,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7930,Kepler-1073 c,Kepler-1073,1,3,5792,1,1,0,,3.72,
7931,Kepler-1073 c,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7932,Kepler-1073 c,Kepler-1073,1,3,5509,1.116,0.924,0.16,,,
7933,Kepler-1073 c,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7934,Kepler-1073 c,Kepler-1073,1,3,5774,0.987612,1.03,,-0.01023,,
7935,Kepler-1073 c,Kepler-1073,1,3,5512,1.003,,,,,
7936,Kepler-1073 c,Kepler-1073,1,3,5774,0.987612,1.03,,-0.01023,,
7937,Kepler-1073 d,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7938,Kepler-1073 d,Kepler-1073,1,3,5509,1.116,0.924,0.16,,,
7939,Kepler-1073 d,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7940,Kepler-1073 d,Kepler-1073,1,3,5509,1.116,0.924,0.16,,,
7941,Kepler-1073 d,Kepler-1073,1,3,5774,0.987612,1.03,,-0.01023,,
7942,Kepler-1073 d,Kepler-1073,1,3,5741,0.833,0.91,-0.24,,,
7943,Kepler-1074 b,Kepler-1074,1,1,3974,0.564,0.581,-0.06,,,
7944,Kepler-1074 b,Kepler-1074,1,1,4079,0.528,0.553,,,13.9,
7945,Kepler-1074 b,Kepler-1074,1,1,3974,0.595,,,,,
7946,Kepler-1074 b,Kepler-1074,1,1,3917,0.597575,0.586106,,-1.12071,,
7947,Kepler-1074 b,Kepler-1074,1,1,3900,0.537,0.559,-0.1,,,
7948,Kepler-1074 b,Kepler-1074,1,1,4002,0.57,0.6,-0.06,,3.55,
7949,Kepler-1074 b,Kepler-1074,1,1,,,,,,5.11,
7950,Kepler-1074 b,Kepler-1074,1,1,3900,0.537,0.559,-0.1,,,
7951,Kepler-1074 b,Kepler-1074,1,1,3917,0.597575,0.586106,,-1.12071,,
7952,Kepler-1074 b,Kepler-1074,1,1,3917,0.597575,0.586106,,-1.12071,,
7953,Kepler-1074 b,Kepler-1074,1,1,3900,0.537,0.559,-0.1,,,
7954,Kepler-1075 b,Kepler-1075,1,1,3959,0.54,0.56,-0.17,,2.95,
7955,Kepler-1075 b,Kepler-1075,1,1,3900,0.537,0.559,-0.1,,,
7956,Kepler-1075 b,Kepler-1075,1,1,4048,0.522,0.546,,,13.8,
7957,Kepler-1075 b,Kepler-1075,1,1,3900,0.537,0.559,-0.1,,,
7958,Kepler-1075 b,Kepler-1075,1,1,3945,0.594446,0.583534,,-1.11289,,
7959,Kepler-1075 b,Kepler-1075,1,1,3900,0.537,0.559,-0.1,,,
7960,Kepler-1075 b,Kepler-1075,1,1,3746,0.51,0.516,0,,,
7961,Kepler-1075 b,Kepler-1075,1,1,3747,0.593,,,,,
7962,Kepler-1076 b,Kepler-1076,1,1,4996,0.746,0.806,0,,,
7963,Kepler-1076 b,Kepler-1076,1,1,4868,0.74,0.79,-0.01,,3.72,
7964,Kepler-1076 b,Kepler-1076,1,1,4871.59,0.730658,,-0.0909,,,
7965,Kepler-1076 b,Kepler-1076,1,1,4790,0.667,0.687,,,13.9,
7966,Kepler-1076 b,Kepler-1076,1,1,4996,0.746,0.806,0,,,
7967,Kepler-1076 b,Kepler-1076,1,1,4997,0.746,0.806,0,,,
7968,Kepler-1076 b,Kepler-1076,1,1,4996,0.746,0.806,0,,,
7969,Kepler-1076 b,Kepler-1076,1,1,4871.59,0.730658,,-0.0909,,,
7970,Kepler-1077 b,Kepler-1077,1,1,5699.38,1.03321,1.02,0.1297,0.00638,,
7971,Kepler-1077 b,Kepler-1077,1,1,6074,0.97,1.058,,,0.6,
7972,Kepler-1077 b,Kepler-1077,1,1,6091,0.967,1.045,-0.14,,,
7973,Kepler-1077 b,Kepler-1077,1,1,5816,1.02,1.02,0.03,,4.17,
7974,Kepler-1077 b,Kepler-1077,1,1,6091,0.967,1.045,-0.14,,,
7975,Kepler-1077 b,Kepler-1077,1,1,6084,0.983,,,,,
7976,Kepler-1077 b,Kepler-1077,1,1,5699.38,1.03321,1.02,0.1297,0.00638,,
7977,Kepler-1077 b,Kepler-1077,1,1,6091,0.967,1.045,-0.14,,,
7978,Kepler-1077 b,Kepler-1077,1,1,5699.38,1.03321,1.02,0.1297,0.00638,,
7979,Kepler-1077 b,Kepler-1077,1,1,6091,0.967,1.045,-0.14,,,
7980,Kepler-1078 b,Kepler-1078,1,1,5674,0.782,0.851,-0.38,,,
7981,Kepler-1078 b,Kepler-1078,1,1,5675,1.93,,,,,
7982,Kepler-1078 b,Kepler-1078,1,1,5667,0.781,0.873,-0.36,,,
7983,Kepler-1078 b,Kepler-1078,1,1,5422.86,2.01527,0.94,-0.324,0.50027,,
7984,Kepler-1078 b,Kepler-1078,1,1,5674,0.782,0.851,-0.38,,,
7985,Kepler-1078 b,Kepler-1078,1,1,5708,0.85,0.954,,,0.4,
7986,Kepler-1078 b,Kepler-1078,1,1,5612,0.92,0.94,-0.01,,4.37,
7987,Kepler-1078 b,Kepler-1078,1,1,5674,0.782,0.851,-0.38,,,
7988,Kepler-1079 b,Kepler-1079,1,1,5750,2.541,1.416,0.38,,,
7989,Kepler-1079 b,Kepler-1079,1,1,5636,1.39,0.988,0.12,,,
7990,Kepler-1079 b,Kepler-1079,1,1,5570,2.35,1.24,,,4.6,
7991,Kepler-1079 b,Kepler-1079,1,1,5791.58,1.3873,,0.128,,,
7992,Kepler-1079 b,Kepler-1079,1,1,5750,2.541,1.416,0.38,,,
7993,Kepler-1079 b,Kepler-1079,1,1,5641,1.601,,,,,
7994,Kepler-1079 b,Kepler-1079,1,1,5791.58,1.3873,,0.128,,,
7995,Kepler-1079 b,Kepler-1079,1,1,5758,1.36,1.08,0.21,,6.61,
7996,Kepler-1079 b,Kepler-1079,1,1,5750,2.541,1.416,0.38,,,
7997,Kepler-1079 b,Kepler-1079,1,1,5791.58,1.3873,,0.128,,,
7998,Kepler-108 b,Kepler-108,2,2,5626,2.057,1.247,0.36,,,
7999,Kepler-108 b,Kepler-108,2,2,5854,2.192,1.377,0.31,,,
8000,Kepler-108 b,Kepler-108,2,2,5632,0.94,0.89,,,8.9,
8001,Kepler-108 b,Kepler-108,2,2,5584.26,,,0.3261,,,
8002,Kepler-108 b,Kepler-108,2,2,5584.26,,,0.3261,,,
8003,Kepler-108 b,Kepler-108,2,2,5854,2.192,1.377,0.31,,,
8004,Kepler-108 b,Kepler-108,2,2,5824,2.11,1.36,0.17,,3.89,
8005,Kepler-108 b,Kepler-108,2,2,5584.26,,,0.3261,,,
8006,Kepler-108 b,Kepler-108,2,2,5854,2.192,,,,,
8007,Kepler-108 b,Kepler-108,2,2,5854,2.192,1.377,0.31,,,
8008,Kepler-108 c,Kepler-108,2,2,5584.26,,,0.3261,,,
8009,Kepler-108 c,Kepler-108,2,2,5854,2.192,,,,,
8010,Kepler-108 c,Kepler-108,2,2,5584.26,,,0.3261,,,
8011,Kepler-108 c,Kepler-108,2,2,5854,2.192,1.377,0.31,,,
8012,Kepler-108 c,Kepler-108,2,2,5626,2.057,1.247,0.36,,,
8013,Kepler-108 c,Kepler-108,2,2,5584.26,,,0.3261,,,
8014,Kepler-108 c,Kepler-108,2,2,5854,2.192,1.377,0.31,,,
8015,Kepler-108 c,Kepler-108,2,2,5632,0.94,0.89,,,8.9,
8016,Kepler-108 c,Kepler-108,2,2,5854,2.192,1.377,0.31,,,
8017,Kepler-108 c,Kepler-108,2,2,5824,2.11,1.36,0.17,,3.89,
8018,Kepler-108 c,Kepler-108,2,2,5584.26,,,0.3261,,,
8019,Kepler-1080 b,Kepler-1080,1,1,6549,1.438,1.23,-0.16,,,
8020,Kepler-1080 b,Kepler-1080,1,1,5956,1.16,1.1,0.09,,3.89,
8021,Kepler-1080 b,Kepler-1080,1,1,6549,1.438,1.23,-0.16,,,
8022,Kepler-1080 b,Kepler-1080,1,1,6578.02,2.07388,1.37,0.196,0.86064,,
8023,Kepler-1080 b,Kepler-1080,1,1,6564,1.356,1.212,-0.16,,,
8024,Kepler-1080 b,Kepler-1080,1,1,6549,1.438,1.23,-0.16,,,
8025,Kepler-1080 b,Kepler-1080,1,1,6555,2.187,,,,,
8026,Kepler-1080 b,Kepler-1080,1,1,6578.02,2.07388,1.37,0.196,0.86064,,
8027,Kepler-1080 b,Kepler-1080,1,1,6096,1.132,1.091,,,,
8028,Kepler-1080 b,Kepler-1080,1,1,6578.02,2.07388,1.37,0.196,0.86064,,
8029,Kepler-1081 b,Kepler-1081,1,1,5272,0.813,0.902,0.12,,,
8030,Kepler-1081 b,Kepler-1081,1,1,5180.78,0.872681,0.88,0.161,-0.30601,,
8031,Kepler-1081 b,Kepler-1081,1,1,5477,1.571,0.975,0.07,,,
8032,Kepler-1081 b,Kepler-1081,1,1,5345,0.84,0.88,0.01,,4.68,
8033,Kepler-1081 b,Kepler-1081,1,1,5180.78,0.872681,0.88,0.161,-0.30601,,
8034,Kepler-1081 b,Kepler-1081,1,1,5477,1.571,0.975,0.07,,,
8035,Kepler-1081 b,Kepler-1081,1,1,5273,0.839,,,,,
8036,Kepler-1081 b,Kepler-1081,1,1,5413,1.55,0.909,,,14,
8037,Kepler-1081 b,Kepler-1081,1,1,5477,1.571,0.975,0.07,,,
8038,Kepler-1081 b,Kepler-1081,1,1,5273,0.831,0.907,0.18,,2.63,
8039,Kepler-1082 b,Kepler-1082,1,1,5847,1.362,,,,,
8040,Kepler-1082 b,Kepler-1082,1,1,5866,1.282,0.95,-0.16,,,
8041,Kepler-1082 b,Kepler-1082,1,1,6081,0.835,0.929,-0.5,,,
8042,Kepler-1082 b,Kepler-1082,1,1,5875.51,1.38567,1.06,-0.1563,0.3142,,
8043,Kepler-1082 b,Kepler-1082,1,1,6125,0.98,1.076,,,0.4,
8044,Kepler-1082 b,Kepler-1082,1,1,5847,1.336,0.951,-0.13,,10,
8045,Kepler-1082 b,Kepler-1082,1,1,5923,1.14,1.03,-0.06,,5.75,
8046,Kepler-1082 b,Kepler-1082,1,1,5875.51,1.38567,1.06,-0.1563,0.3142,,
8047,Kepler-1082 b,Kepler-1082,1,1,6081,0.835,0.929,-0.5,,,
8048,Kepler-1082 b,Kepler-1082,1,1,6081,0.835,0.929,-0.5,,,
8049,Kepler-1083 b,Kepler-1083,1,1,4939,0.792249,0.81,,-0.47303,,
8050,Kepler-1083 b,Kepler-1083,1,1,5049,0.77,0.81,-0.02,,4.68,
8051,Kepler-1083 b,Kepler-1083,1,1,5142,0.745,0.825,-0.12,,,
8052,Kepler-1083 b,Kepler-1083,1,1,5136,0.744,0.827,-0.12,,,
8053,Kepler-1083 b,Kepler-1083,1,1,5121,0.7,0.799,,,0.7,
8054,Kepler-1083 b,Kepler-1083,1,1,5142,0.745,0.825,-0.12,,,
8055,Kepler-1083 b,Kepler-1083,1,1,4939,0.792249,0.81,,-0.47303,,
8056,Kepler-1083 b,Kepler-1083,1,1,5142,0.745,0.825,-0.12,,,
8057,Kepler-1083 b,Kepler-1083,1,1,4939,0.792249,0.81,,-0.47303,,
8058,Kepler-1083 b,Kepler-1083,1,1,5139,0.765,,,,,
8059,Kepler-1084 b,Kepler-1084,1,1,6403,1.369,0.992,-0.52,,,
8060,Kepler-1084 b,Kepler-1084,1,1,6403,1.369,0.992,-0.52,,,
8061,Kepler-1084 b,Kepler-1084,1,1,5704.31,1.36943,1.02,-0.1262,0.25259,,
8062,Kepler-1084 b,Kepler-1084,1,1,6087,1.226,,,,,
8063,Kepler-1084 b,Kepler-1084,1,1,6403,1.369,0.992,-0.52,,,
8064,Kepler-1084 b,Kepler-1084,1,1,6422,1.54,1.24,,,3.25,
8065,Kepler-1084 b,Kepler-1084,1,1,6084,1.358,1.076,-0.06,,,
8066,Kepler-1084 b,Kepler-1084,1,1,6113,1.28,1.12,-0.02,,4.07,
8067,Kepler-1085 b,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8068,Kepler-1085 b,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8069,Kepler-1085 b,Kepler-1085,1,2,6000,1.14,1.11,0.08,,3.39,
8070,Kepler-1085 b,Kepler-1085,1,2,5816,1.0783,1.05,,0.07867,,
8071,Kepler-1085 b,Kepler-1085,1,2,5816,1.0783,1.05,,0.07867,,
8072,Kepler-1085 b,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8073,Kepler-1085 b,Kepler-1085,1,2,5856,0.997,1.094,0.22,,1.07,
8074,Kepler-1085 b,Kepler-1085,1,2,5816,1.0783,1.05,,0.07867,,
8075,Kepler-1085 b,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8076,Kepler-1085 b,Kepler-1085,1,2,5856,1.031,,,,,
8077,Kepler-1085 c,Kepler-1085,1,2,5816,1.0783,1.05,,0.07867,,
8078,Kepler-1085 c,Kepler-1085,1,2,6052,0.95,1.052,,,0.3,
8079,Kepler-1085 c,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8080,Kepler-1085 c,Kepler-1085,1,2,5856,0.997,1.094,0.22,,1.07,
8081,Kepler-1085 c,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8082,Kepler-1085 c,Kepler-1085,1,2,5816,1.0783,1.05,,0.07867,,
8083,Kepler-1085 c,Kepler-1085,1,2,5816,1.0783,1.05,,0.07867,,
8084,Kepler-1085 c,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8085,Kepler-1085 c,Kepler-1085,1,2,6063,1.012,1.117,0.07,,,
8086,Kepler-1086 b,Kepler-1086,2,2,4484.48,0.615523,0.7,0.3097,-0.85997,,
8087,Kepler-1086 b,Kepler-1086,2,2,4484.48,0.615523,0.7,0.3097,-0.85997,,
8088,Kepler-1086 b,Kepler-1086,2,2,4137,0.612,0.624,0,,,
8089,Kepler-1086 b,Kepler-1086,2,2,4484.48,0.615523,0.7,0.3097,-0.85997,,
8090,Kepler-1086 b,Kepler-1086,2,2,4317,0.565,0.595,,,14,
8091,Kepler-1086 b,Kepler-1086,2,2,4244,0.672,,,,,
8092,Kepler-1086 b,Kepler-1086,2,2,4243,0.641,0.651,0.02,,,
8093,Kepler-1086 b,Kepler-1086,2,2,4137,0.612,0.624,0,,,
8094,Kepler-1086 b,Kepler-1086,2,2,4350,0.66,0.7,0.06,,2.88,
8095,Kepler-1086 b,Kepler-1086,2,2,4137,0.612,0.624,0,,,
8096,Kepler-1086 c,Kepler-1086,2,2,4137,0.612,0.624,0,,,
8097,Kepler-1086 c,Kepler-1086,2,2,4137,0.612,0.624,0,,,
8098,Kepler-1086 c,Kepler-1086,2,2,4484.48,0.615523,0.7,0.3097,-0.85997,,
8099,Kepler-1086 c,Kepler-1086,2,2,4244,0.672,,,,,
8100,Kepler-1086 c,Kepler-1086,2,2,4484.48,0.615523,0.7,0.3097,-0.85997,,
8101,Kepler-1086 c,Kepler-1086,2,2,4243,0.641,0.651,0.02,,,
8102,Kepler-1086 c,Kepler-1086,2,2,4350,0.66,0.7,0.06,,2.88,
8103,Kepler-1086 c,Kepler-1086,2,2,4484.48,0.615523,0.7,0.3097,-0.85997,,
8104,Kepler-1086 c,Kepler-1086,2,2,4137,0.612,0.624,0,,,
8105,Kepler-1087 b,Kepler-1087,1,1,5267.04,1.07347,0.9,0.3771,-0.09746,,
8106,Kepler-1087 b,Kepler-1087,1,1,5589,0.94,0.96,0.01,,3.55,
8107,Kepler-1087 b,Kepler-1087,1,1,5267.04,1.07347,0.9,0.3771,-0.09746,,
8108,Kepler-1087 b,Kepler-1087,1,1,5476,0.974,,,,,
8109,Kepler-1087 b,Kepler-1087,1,1,5582,1.158,1.001,0.3,,,
8110,Kepler-1087 b,Kepler-1087,1,1,5476,0.967,1.037,0.4,,2.24,
8111,Kepler-1087 b,Kepler-1087,1,1,5582,1.158,1.001,0.3,,,
8112,Kepler-1087 b,Kepler-1087,1,1,5582,1.158,1.001,0.3,,,
8113,Kepler-1087 b,Kepler-1087,1,1,5434,0.93,0.821,,,14,
8114,Kepler-1087 b,Kepler-1087,1,1,5457,1.196,0.903,0.14,,,
8115,Kepler-1088 b,Kepler-1088,1,1,5864.52,1.07453,1.06,-0.0204,0.09007,,
8116,Kepler-1088 b,Kepler-1088,1,1,5864.52,1.07453,1.06,-0.0204,0.09007,,
8117,Kepler-1088 b,Kepler-1088,1,1,5930,1.052,1.007,-0.04,,,
8118,Kepler-1088 b,Kepler-1088,1,1,5864.52,1.07453,1.06,-0.0204,0.09007,,
8119,Kepler-1088 b,Kepler-1088,1,1,5943,1.014,,,,,
8120,Kepler-1088 b,Kepler-1088,1,1,5865,1.066,1.024,0.07,,,
8121,Kepler-1088 b,Kepler-1088,1,1,5975,1.08,1.08,0.05,,3.02,
8122,Kepler-1088 b,Kepler-1088,1,1,5930,1.052,1.007,-0.04,,,
8123,Kepler-1088 b,Kepler-1088,1,1,5943,1.006,1.052,0.01,,1.62,
8124,Kepler-1088 b,Kepler-1088,1,1,6223,1.28,1.115,,,3.95,
8125,Kepler-1088 b,Kepler-1088,1,1,5930,1.052,1.007,-0.04,,,
8126,Kepler-1089 b,Kepler-1089,1,1,,,,,,6.57,
8127,Kepler-1089 b,Kepler-1089,1,1,3672,0.554903,0.549644,,-1.29726,,
8128,Kepler-1089 b,Kepler-1089,1,1,3889,0.562,,,,,
8129,Kepler-1089 b,Kepler-1089,1,1,3688,0.497,0.511,0,,,
8130,Kepler-1089 b,Kepler-1089,1,1,3688,0.497,0.511,0,,,
8131,Kepler-1089 b,Kepler-1089,1,1,3879,0.578,0.619,0.32,,,
8132,Kepler-1089 b,Kepler-1089,1,1,3753,0.49,0.52,-0.09,,3.72,
8133,Kepler-1089 b,Kepler-1089,1,1,3688,0.497,0.511,0,,,
8134,Kepler-1089 b,Kepler-1089,1,1,3672,0.554903,0.549644,,-1.29726,,
8135,Kepler-1089 b,Kepler-1089,1,1,3834,0.5,0.46,,,,
8136,Kepler-1089 b,Kepler-1089,1,1,3672,0.554903,0.549644,,-1.29726,,
8137,Kepler-109 b,Kepler-109,1,2,5952,1.323,1.039,-0.08,,,
8138,Kepler-109 b,Kepler-109,1,2,,,1.025,,,,
8139,Kepler-109 b,Kepler-109,1,2,5917,1.354,,,,,
8140,Kepler-109 b,Kepler-109,1,2,5917,1.342,1.025,-0.02,,7.59,
8141,Kepler-109 b,Kepler-109,1,2,5952,1.323,1.039,-0.08,,,
8142,Kepler-109 b,Kepler-109,1,2,6000,1.36,1.1,0,,5.62,
8143,Kepler-109 b,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8144,Kepler-109 b,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8145,Kepler-109 b,Kepler-109,1,2,5945,1.302,1.009,-0.08,,,
8146,Kepler-109 b,Kepler-109,1,2,5871,1.43,1.057,,,7.29,
8147,Kepler-109 b,Kepler-109,1,2,5952,1.323,1.039,-0.08,,,
8148,Kepler-109 b,Kepler-109,1,2,5950,1.387,1.094,-0.02,,6.2,
8149,Kepler-109 b,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8150,Kepler-109 b,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8151,Kepler-109 b,Kepler-109,1,2,5952,1.32,1.04,-0.08,,5.73,1
8152,Kepler-109 c,Kepler-109,1,2,5871,1.43,1.057,,,7.29,
8153,Kepler-109 c,Kepler-109,1,2,5950,1.387,1.094,-0.02,,6.2,
8154,Kepler-109 c,Kepler-109,1,2,5917,1.354,,,,,
8155,Kepler-109 c,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8156,Kepler-109 c,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8157,Kepler-109 c,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8158,Kepler-109 c,Kepler-109,1,2,6000,1.36,1.1,0,,5.62,
8159,Kepler-109 c,Kepler-109,1,2,5953,1.40104,1.09,-0.02,0.34654,,
8160,Kepler-109 c,Kepler-109,1,2,5952,1.323,1.039,-0.08,,,
8161,Kepler-109 c,Kepler-109,1,2,5945,1.302,1.009,-0.08,,,
8162,Kepler-109 c,Kepler-109,1,2,5952,1.323,1.039,-0.08,,,
8163,Kepler-109 c,Kepler-109,1,2,5952,1.323,1.039,-0.08,,,
8164,Kepler-109 c,Kepler-109,1,2,5917,1.342,1.025,-0.02,,7.59,
8165,Kepler-109 c,Kepler-109,1,2,,,1.025,,,,
8166,Kepler-109 c,Kepler-109,1,2,5952,1.32,1.04,-0.08,,5.73,1
8167,Kepler-1090 b,Kepler-1090,1,2,5217,1.03475,0.89,,-0.14595,,
8168,Kepler-1090 b,Kepler-1090,1,2,5403,0.906,0.8,-0.14,,,
8169,Kepler-1090 b,Kepler-1090,1,2,5330,1.013,0.869,0.18,,,
8170,Kepler-1090 b,Kepler-1090,1,2,5217,1.03475,0.89,,-0.14595,,
8171,Kepler-1090 b,Kepler-1090,1,2,5325,1.012,,,,,
8172,Kepler-1090 b,Kepler-1090,1,2,5403,0.906,0.8,-0.14,,,
8173,Kepler-1090 b,Kepler-1090,1,2,5321,0.82,0.86,-0.04,,4.37,
8174,Kepler-1090 b,Kepler-1090,1,2,5403,0.906,0.8,-0.14,,,
8175,Kepler-1090 b,Kepler-1090,1,2,5325,0.992,0.857,0.01,,12.59,
8176,Kepler-1090 b,Kepler-1090,1,2,5217,1.03475,0.89,,-0.14595,,
8177,Kepler-1090 c,Kepler-1090,1,2,5330,1.013,0.869,0.18,,,
8178,Kepler-1090 c,Kepler-1090,1,2,5217,1.03475,0.89,,-0.14595,,
8179,Kepler-1090 c,Kepler-1090,1,2,5379,0.9,0.811,,,14,
8180,Kepler-1090 c,Kepler-1090,1,2,5325,0.992,0.857,0.01,,12.59,
8181,Kepler-1090 c,Kepler-1090,1,2,5403,0.906,0.8,-0.14,,,
8182,Kepler-1090 c,Kepler-1090,1,2,5403,0.906,0.8,-0.14,,,
8183,Kepler-1090 c,Kepler-1090,1,2,5403,0.906,0.8,-0.14,,,
8184,Kepler-1090 c,Kepler-1090,1,2,5330,1.013,0.869,0.18,,,
8185,Kepler-1090 c,Kepler-1090,1,2,5217,1.03475,0.89,,-0.14595,,
8186,Kepler-1091 b,Kepler-1091,1,1,5734,0.85,0.959,,,0.4,
8187,Kepler-1091 b,Kepler-1091,1,1,5885,1.0543,1.07,,0.07961,,
8188,Kepler-1091 b,Kepler-1091,1,1,5806,1.041,,,,,
8189,Kepler-1091 b,Kepler-1091,1,1,5672,0.754,0.81,-0.52,,,
8190,Kepler-1091 b,Kepler-1091,1,1,5885,1.0543,1.07,,0.07961,,
8191,Kepler-1091 b,Kepler-1091,1,1,5851,1.03,1.01,0,,3.47,
8192,Kepler-1091 b,Kepler-1091,1,1,5672,0.754,0.81,-0.52,,,
8193,Kepler-1091 b,Kepler-1091,1,1,5806,1.064,1.037,0.16,,,
8194,Kepler-1091 b,Kepler-1091,1,1,5672,0.754,0.81,-0.52,,,
8195,Kepler-1092 b,Kepler-1092,1,1,5871.16,1.07928,1.06,-0.2905,0.09586,,
8196,Kepler-1092 b,Kepler-1092,1,1,6250,1.019,1.038,-0.22,,,
8197,Kepler-1092 b,Kepler-1092,1,1,6250,1.019,1.038,-0.22,,,
8198,Kepler-1092 b,Kepler-1092,1,1,5871.16,1.07928,1.06,-0.2905,0.09586,,
8199,Kepler-1092 b,Kepler-1092,1,1,6250,1.019,1.038,-0.22,,,
8200,Kepler-1092 b,Kepler-1092,1,1,5871.16,1.07928,1.06,-0.2905,0.09586,,
8201,Kepler-1092 b,Kepler-1092,1,1,6248,1.05,1.12,,,0.6,
8202,Kepler-1092 b,Kepler-1092,1,1,5862,1,0.99,-0.09,,3.8,
8203,Kepler-1092 b,Kepler-1092,1,1,6245,1.057,,,,,
8204,Kepler-1092 b,Kepler-1092,1,1,6250,1.019,1.038,-0.22,,,
8205,Kepler-1093 b,Kepler-1093,1,2,6166,1.2,1.13,-0.01,,2.95,
8206,Kepler-1093 b,Kepler-1093,1,2,6456,1.39,1.203,,,3.05,
8207,Kepler-1093 b,Kepler-1093,1,2,6429,1.262,1.011,-0.46,,,
8208,Kepler-1093 b,Kepler-1093,1,2,6314,1.461,1.144,-0.14,,4.07,
8209,Kepler-1093 b,Kepler-1093,1,2,6343.61,1.40659,1.26,-0.1417,0.46038,,
8210,Kepler-1093 b,Kepler-1093,1,2,6429,1.262,1.011,-0.46,,,
8211,Kepler-1093 b,Kepler-1093,1,2,6343.61,1.40659,1.26,-0.1417,0.46038,,
8212,Kepler-1093 b,Kepler-1093,1,2,6429,1.262,1.011,-0.46,,,
8213,Kepler-1093 b,Kepler-1093,1,2,6343.61,1.40659,1.26,-0.1417,0.46038,,
8214,Kepler-1093 b,Kepler-1093,1,2,6429,1.262,1.011,-0.46,,,
